INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (78086798, 33930659, 509089, 'Pending', '2023-07-22 23:56:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (44520481, 57835087, 118135, 'Pending', '2024-04-29 21:41:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (89153123, 45167662, 795611, 'Cancelled', '2024-03-12 05:30:05.001091', '2024-03-12 05:40:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (32335890, 97283041, 962397, 'Completed', '2024-01-09 13:05:05.001091', '2024-01-09 13:55:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (38321700, 50236630, 805310, 'Pending', '2024-01-03 15:20:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (23044545, 84481254, 882666, 'Completed', '2023-10-25 20:23:05.001091', '2023-10-25 21:13:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (79800054, 77050769, 795611, 'In Progress', '2024-04-27 10:07:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (52697728, 76738488, 138528, 'Pending', '2024-04-08 21:11:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (38619346, 64640121, 777768, 'Cancelled', '2024-05-05 03:46:05.001091', '2024-05-05 03:56:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (17560978, 29350857, 307224, 'Pending', '2024-02-05 19:05:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (37154004, 39456529, 356136, 'Pending', '2023-10-02 07:24:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (85335488, 34462552, 437109, 'Pending', '2024-05-09 15:57:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (25565806, 42192929, 685930, 'In Progress', '2023-09-28 22:27:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (22865594, 76923042, 974709, 'In Progress', '2023-07-31 03:34:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (78217131, 21215130, 978846, 'Pending', '2023-08-12 10:38:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (53960569, 10755055, 882666, 'Completed', '2023-12-16 03:47:05.001091', '2023-12-16 04:37:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (77727228, 25290636, 805310, 'Completed', '2023-11-07 10:54:05.001091', '2023-11-07 11:44:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (58138163, 96331218, 118135, 'Cancelled', '2024-02-03 14:51:05.001091', '2024-02-03 15:01:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (45444572, 68377219, 133689, 'In Progress', '2023-12-30 06:45:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (36294625, 34984255, 138528, 'Completed', '2023-08-01 20:29:05.001091', '2023-08-01 21:19:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (56133791, 18296318, 978846, 'Completed', '2023-11-02 06:19:05.001091', '2023-11-02 07:09:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (56163861, 60175438, 437109, 'Cancelled', '2024-01-11 05:07:05.001091', '2024-01-11 05:17:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (76856452, 83216098, 509089, 'Pending', '2023-11-25 18:00:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (55107770, 79353475, 182064, 'Cancelled', '2024-03-04 10:36:05.001091', '2024-03-04 10:46:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (67539183, 95429158, 347793, 'Pending', '2023-08-18 21:07:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (90663250, 37361891, 347793, 'Pending', '2023-08-28 22:48:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (47946692, 79745626, 138528, 'Cancelled', '2024-01-27 19:09:05.001091', '2024-01-27 19:19:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (11400422, 67325371, 805310, 'Completed', '2023-07-24 12:36:05.001091', '2023-07-24 13:26:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (53797329, 35149826, 509089, 'Pending', '2023-09-06 06:52:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (30055592, 22243772, 754447, 'Pending', '2023-10-23 22:04:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (72677159, 28190534, 174581, 'In Progress', '2023-10-09 13:23:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (82538641, 39334180, 995329, 'Completed', '2023-11-25 14:45:05.001091', '2023-11-25 15:35:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (30196964, 60959815, 356136, 'In Progress', '2023-11-20 07:10:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (56765402, 97206637, 118135, 'In Progress', '2023-12-04 23:02:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (52326302, 60631759, 307224, 'Cancelled', '2024-04-16 12:39:05.001091', '2024-04-16 12:49:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (59821949, 90004025, 347793, 'In Progress', '2023-12-08 17:37:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (74306490, 51618222, 491707, 'Pending', '2023-11-24 10:10:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (33517254, 94679043, 589694, 'Cancelled', '2024-01-31 03:56:05.001091', '2024-01-31 04:06:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (15144585, 83600840, 616687, 'Pending', '2024-04-04 11:13:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (35601024, 78978184, 463214, 'In Progress', '2024-06-09 07:28:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (44966890, 12843347, 962397, 'Pending', '2023-07-17 07:42:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (39755926, 84677950, 962397, 'Cancelled', '2023-08-03 12:33:05.001091', '2023-08-03 12:43:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (34536850, 76868898, 962397, 'Completed', '2023-07-01 20:02:05.001091', '2023-07-01 20:52:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (53105988, 32612001, 795611, 'Cancelled', '2023-10-07 21:59:05.001091', '2023-10-07 22:09:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (43941297, 47756994, 754447, 'Cancelled', '2024-03-04 03:37:05.001091', '2024-03-04 03:47:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (78456107, 94396403, 437109, 'In Progress', '2024-02-18 21:48:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (27909538, 98603847, 300606, 'Completed', '2023-12-16 12:36:05.001091', '2023-12-16 13:26:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (98050890, 93963205, 347793, 'In Progress', '2023-09-22 10:32:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (32550613, 72701853, 962397, 'Cancelled', '2024-02-14 18:43:05.001091', '2024-02-14 18:53:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (72330886, 72435928, 557849, 'Completed', '2023-10-27 08:18:05.001091', '2023-10-27 09:08:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (61718886, 59576910, 962397, 'In Progress', '2023-06-28 09:10:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (80750873, 30601467, 643380, 'In Progress', '2023-07-12 00:37:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (56395980, 77858052, 300606, 'Cancelled', '2023-08-20 06:40:05.001091', '2023-08-20 06:50:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (99145707, 28354253, 602461, 'Completed', '2024-03-31 19:30:05.001091', '2024-03-31 20:20:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (84745781, 95134692, 491707, 'Cancelled', '2023-08-13 03:49:05.001091', '2023-08-13 03:59:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (12700642, 61276378, 300606, 'Pending', '2024-06-18 23:01:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (10439954, 81314985, 300606, 'Completed', '2024-05-09 17:28:05.001091', '2024-05-09 18:18:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (11837950, 79941694, 356136, 'Pending', '2023-06-26 11:46:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (32984627, 83134528, 206680, 'Pending', '2023-10-24 15:43:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (23833021, 93773266, 589694, 'Completed', '2023-08-06 23:04:05.001091', '2023-08-06 23:54:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (45013073, 33659332, 973965, 'Cancelled', '2023-11-18 10:24:05.001091', '2023-11-18 10:34:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (77272616, 97341155, 685930, 'Cancelled', '2024-01-28 18:13:05.001091', '2024-01-28 18:23:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (83687937, 98318559, 509089, 'In Progress', '2023-10-15 14:59:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (25721283, 26467962, 182064, 'Completed', '2023-07-13 02:05:05.001091', '2023-07-13 02:55:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (68463134, 40279721, 463145, 'Completed', '2023-10-23 23:58:05.001091', '2023-10-24 00:48:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (21049668, 11780768, 685930, 'In Progress', '2023-12-18 20:53:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (35944090, 72333801, 643380, 'Completed', '2023-09-29 11:12:05.001091', '2023-09-29 12:02:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (91137956, 46690346, 589694, 'Pending', '2024-02-20 09:40:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (16616476, 77501996, 602461, 'Cancelled', '2024-01-20 10:09:05.001091', '2024-01-20 10:19:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (21885629, 19558993, 754447, 'Pending', '2023-09-08 03:24:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (87188235, 42518105, 643380, 'In Progress', '2023-12-21 18:05:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (96837147, 71908350, 670719, 'Cancelled', '2024-05-12 08:57:05.001091', '2024-05-12 09:07:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (79233628, 44481831, 754447, 'Cancelled', '2024-03-28 15:30:05.001091', '2024-03-28 15:40:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (32995626, 44387342, 161174, 'In Progress', '2023-07-04 09:23:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (52869390, 82041850, 103638, 'Pending', '2023-07-03 18:05:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (90032795, 12183551, 882666, 'Cancelled', '2023-08-08 23:45:05.001091', '2023-08-08 23:55:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (60620754, 60153978, 616687, 'Completed', '2023-07-27 11:22:05.001091', '2023-07-27 12:12:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (43905079, 56591681, 685930, 'In Progress', '2023-07-25 10:57:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (54785447, 33825426, 670719, 'Cancelled', '2024-04-25 04:16:05.001091', '2024-04-25 04:26:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (70741483, 76868898, 777768, 'Completed', '2023-10-10 07:22:05.001091', '2023-10-10 08:12:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (18827700, 85654460, 161174, 'Cancelled', '2023-10-12 09:24:05.001091', '2023-10-12 09:34:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (59751396, 74225006, 322061, 'In Progress', '2023-06-30 22:05:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (40848039, 25582157, 245622, 'Cancelled', '2023-11-04 00:36:05.001091', '2023-11-04 00:46:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (97147794, 14368969, 974709, 'Completed', '2023-11-05 00:18:05.001091', '2023-11-05 01:08:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (85623879, 90682680, 300606, 'Completed', '2023-07-23 04:55:05.001091', '2023-07-23 05:45:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (44480698, 13615980, 709925, 'In Progress', '2023-07-13 20:56:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (84702173, 59461738, 777768, 'Completed', '2023-09-07 03:02:05.001091', '2023-09-07 03:52:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (25797381, 96900058, 812358, 'Cancelled', '2023-11-21 07:29:05.001091', '2023-11-21 07:39:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (23601974, 55844677, 138528, 'Cancelled', '2023-08-27 12:47:05.001091', '2023-08-27 12:57:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (72947157, 92996313, 133689, 'In Progress', '2024-04-15 07:08:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (32894837, 64422840, 754447, 'In Progress', '2023-08-06 17:58:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (68173226, 66838757, 995329, 'Pending', '2023-12-13 00:35:05.001091', NULL);
