INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (72824099, 491377, '897122', '2024-03-16 05:08:00.175614', 'Pending', 768.5, {'788': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (83858070, 541146, '161763', '2024-02-20 09:22:00.175614', 'Pending', 905.0, {'958': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (26619477, 192938, '161763', '2024-01-23 07:41:00.175614', 'Pending', 68.25, {'229': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (19146891, 325854, '216182', '2023-08-12 21:42:00.175614', 'Cancelled', 794.0, {'504': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (43777657, 624595, '400851', '2024-02-19 07:27:00.175614', 'Completed', 418.65000000000003, {'200': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (18238706, 641539, '216182', '2024-01-31 03:29:00.175614', 'In Progress', 300.56, {'975': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (67029478, 817465, '216182', '2023-11-27 13:51:00.175614', 'Completed', 406.08000000000004, {'647': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (98399020, 568773, '897122', '2024-05-11 15:30:00.175614', 'In Progress', 122.16, {'235': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (97867356, 834031, '549469', '2024-05-24 12:15:00.175614', 'In Progress', 202.62, {'275': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (75830726, 528717, '549469', '2024-05-22 14:13:00.175614', 'Completed', 127.89999999999999, {'919': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (84672517, 106768, '516536', '2024-02-26 14:16:00.175614', 'Cancelled', 172.6, {'593': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (10765967, 749548, '897122', '2024-01-28 14:56:00.175614', 'Pending', 27.73, {'113': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (55974309, 743318, '897122', '2023-07-03 02:01:00.175614', 'In Progress', 104.28, {'851': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (59352078, 825617, '897122', '2024-03-26 10:14:00.175614', 'Completed', 153.7, {'788': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (11654816, 232959, '161763', '2024-02-23 05:14:00.175614', 'In Progress', 139.86, {'862': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (25511925, 977611, '202305', '2023-07-18 08:59:00.175614', 'Completed', 217.88, {'632': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (77009555, 325854, '516536', '2023-12-11 13:29:00.175614', 'Completed', 201.06, {'998': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (32265602, 136972, '365193', '2023-12-22 05:26:00.175614', 'Pending', 592.02, {'796': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (87591274, 913559, '549469', '2023-10-04 14:03:00.175614', 'Completed', 502.08, {'905': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (94987441, 239740, '216182', '2023-12-07 07:58:00.175614', 'Pending', 52.54, {'393': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (95146072, 916998, '400851', '2023-08-23 10:00:00.175614', 'In Progress', 849.2, {'545': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (53975813, 343471, '882689', '2023-12-18 14:21:00.175614', 'Completed', 298.12, {'604': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (83626414, 983564, '549469', '2024-05-08 22:16:00.175614', 'In Progress', 32.86, {'571': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (27193154, 870232, '516536', '2024-05-14 13:55:00.175614', 'Pending', 167.54999999999998, {'998': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (51338940, 685635, '549469', '2023-11-09 16:09:00.175614', 'Pending', 150.24, {'210': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (55517291, 852309, '516536', '2023-07-31 13:56:00.175614', 'Completed', 93.4, {'744': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (11718858, 870232, '400851', '2023-08-19 19:56:00.175614', 'Completed', 897.6, {'541': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (28166776, 221700, '365193', '2023-11-19 19:51:00.175614', 'Completed', 322.2, {'943': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (60631759, 361711, '400851', '2023-08-27 01:55:00.175614', 'In Progress', 745.47, {'446': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (51150724, 947182, '856996', '2023-08-09 22:14:00.175614', 'Pending', 30.87, {'211': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (61813000, 870232, '516536', '2023-07-28 14:04:00.175614', 'Pending', 631.5, {'669': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (47456705, 492781, '856996', '2023-12-29 15:29:00.175614', 'Completed', 268.36, {'733': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (59874730, 412195, '516536', '2024-04-24 04:24:00.175614', 'In Progress', 229.72, {'141': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (97345504, 984918, '400851', '2023-09-09 17:53:00.175614', 'Completed', 613.12, {'639': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (94831653, 710928, '202305', '2023-10-07 03:45:00.175614', 'Cancelled', 367.64000000000004, {'146': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (83468352, 743257, '856996', '2024-02-01 04:22:00.175614', 'Completed', 67.09, {'733': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (15758934, 789959, '856996', '2023-07-07 04:20:00.175614', 'Pending', 215.76, {'137': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (52462930, 685635, '400851', '2023-07-21 14:26:00.175614', 'Completed', 299.44, {'126': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (42521855, 104083, '161763', '2023-08-04 23:52:00.175614', 'In Progress', 233.31, {'157': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (51455384, 130100, '549469', '2023-09-18 13:00:00.175614', 'Completed', 313.8, {'905': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (82684806, 138379, '161763', '2024-03-27 17:17:00.175614', 'Cancelled', 309.71999999999997, {'914': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (24875690, 789959, '549469', '2023-12-29 17:04:00.175614', 'Pending', 101.07000000000001, {'228': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (19396614, 947182, '400851', '2024-04-12 18:59:00.175614', 'In Progress', 598.88, {'126': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (28478745, 789959, '549469', '2024-02-08 20:12:00.175614', 'Completed', 33.69, {'228': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (80104096, 581715, '161763', '2024-04-19 07:09:00.175614', 'In Progress', 408.29999999999995, {'786': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (82486651, 624595, '549469', '2023-11-22 23:50:00.175614', 'Completed', 156.32, {'724': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (15199700, 685635, '216182', '2023-06-28 05:03:00.175614', 'Cancelled', 454.5, {'745': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (76923042, 302763, '161763', '2024-03-10 11:14:00.175614', 'Cancelled', 118.10000000000001, {'780': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (93029617, 743257, '216182', '2024-03-07 05:27:00.175614', 'In Progress', 388.88, {'803': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (36089526, 302763, '400851', '2024-05-02 19:35:00.175614', 'Pending', 145.92000000000002, {'313': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (56337315, 803663, '161763', '2023-12-05 15:32:00.175614', 'Completed', 66.66, {'157': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (36339077, 875266, '549469', '2023-07-27 06:21:00.175614', 'Completed', 887.04, {'498': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (66976371, 221700, '549469', '2024-01-08 02:17:00.175614', 'In Progress', 689.5, {'550': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (98042441, 817465, '882689', '2023-12-27 02:22:00.175614', 'Completed', 39.84, {'922': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (69642649, 325854, '161763', '2024-01-06 12:06:00.175614', 'Completed', 630.35, {'207': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (33486212, 191035, '365193', '2024-06-16 20:26:00.175614', 'Cancelled', 684.46, {'701': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (55953851, 558560, '897122', '2023-08-29 02:30:00.175614', 'Pending', 537.9499999999999, {'788': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (11866469, 381440, '856996', '2024-05-03 07:48:00.175614', 'Pending', 247.24, {'127': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (43831537, 306775, '897122', '2023-07-08 10:48:00.175614', 'In Progress', 229.10999999999999, {'995': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (97286196, 895254, '897122', '2023-08-24 07:22:00.175614', 'In Progress', 425.76, {'337': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (93504020, 514555, '365193', '2023-08-03 02:54:00.175614', 'Cancelled', 97.78, {'701': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (26537315, 777854, '549469', '2024-03-02 12:44:00.175614', 'Completed', 20.58, {'428': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (49175990, 154932, '882689', '2024-04-24 20:04:00.175614', 'Completed', 490.7, {'603': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (88016802, 101011, '400851', '2023-07-09 07:35:00.175614', 'In Progress', 745.47, {'446': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (78631257, 909942, '516536', '2023-07-06 22:28:00.175614', 'In Progress', 189.45, {'669': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (44592775, 263944, '897122', '2024-06-15 12:26:00.175614', 'In Progress', 51.68, {'738': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (26580984, 283172, '161763', '2023-12-16 18:39:00.175614', 'Cancelled', 121.32, {'212': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (67414055, 620178, '856996', '2023-09-01 21:40:00.175614', 'Cancelled', 335.45000000000005, {'733': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (91562971, 385466, '216182', '2024-06-01 15:58:00.175614', 'Completed', 751.4, {'975': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (47387301, 745072, '549469', '2024-04-04 10:42:00.175614', 'Cancelled', 492.8, {'498': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (66471391, 789959, '365193', '2023-12-10 09:33:00.175614', 'Cancelled', 188.82, {'212': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (88505027, 361711, '216182', '2024-05-01 00:56:00.175614', 'Pending', 163.88, {'785': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (20025041, 227496, '161763', '2023-12-27 00:01:00.175614', 'In Progress', 66.66, {'157': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (46197589, 571266, '856996', '2023-11-02 03:50:00.175614', 'Cancelled', 77.57, {'950': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (71672261, 268469, '365193', '2024-05-08 09:08:00.175614', 'Pending', 288.2, {'426': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (48515529, 239740, '400851', '2023-11-06 10:19:00.175614', 'Cancelled', 276.96, {'480': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (81055417, 948769, '216182', '2024-05-22 02:49:00.175614', 'Pending', 558.56, {'333': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (36525459, 465717, '549469', '2023-07-27 22:23:00.175614', 'In Progress', 62.76, {'905': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (66437621, 705809, '882689', '2024-06-09 04:40:00.175614', 'Cancelled', 670.4, {'148': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (83440843, 106768, '202305', '2024-05-20 09:12:00.175614', 'Pending', 597.33, {'161': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (95043939, 739748, '516536', '2023-07-17 12:08:00.175614', 'In Progress', 431.5, {'593': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (90276243, 697825, '516536', '2023-08-04 06:25:00.175614', 'Completed', 83.86, {'196': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (86918827, 121018, '516536', '2024-05-06 05:17:00.175614', 'Cancelled', 263.31, {'482': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (69170686, 743257, '365193', '2024-05-09 11:38:00.175614', 'Completed', 131.31, {'368': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (73779772, 278837, '856996', '2023-06-21 19:44:00.175614', 'In Progress', 418.40000000000003, {'322': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (65143960, 743318, '549469', '2023-10-25 19:51:00.175614', 'In Progress', 498.75, {'925': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (74624723, 721495, '882689', '2023-11-16 15:19:00.175614', 'Cancelled', 196.28, {'603': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (16631413, 106768, '516536', '2023-11-03 20:57:00.175614', 'In Progress', 820.35, {'888': 9});
